insee;X;Y;Weight;obs;pred;random
1132.32;-118.605872;34.232235;1;-0.0619;-0.00178733033700018;7
117.16;-117.845702;33.868936;1;0.1071;0.00958998364237215;3
4050.01;-117.96257;34.101887;1;-0.0408;0.00340269503115976;1
1349.05;-118.596;34.1835;1;0.0218;-0.00105617748173206;7
2721;-118.44525;33.997732;1;0.1415;0.00370540402440084;4
6706.02;-118.337674;33.741857;1;0.0478;0.02760561724034;9
5517;-118.14957;33.919846;1;-0.1009;-0.000145235611844716;9
320.23;-117.598126;33.466911;1;-0.005;0.0104219317052825;1
9107.05;-118.02284;34.573613;1;-0.0325;-0.00828395066863344;4
4010.02;-117.859829;34.139919;1;0.0149;0.0196884894201579;8
2611.02;-118.432097;34.112368;1;0.0402;0.00249301523186885;2
5514.01;-118.153953;33.942215;1;-0.0243;-0.00046544738800524;4
31;-119.175406;34.21142;1;0.003;0.015671692070269;10
4033.12;-117.815695;34.026283;1;0.0478;-0.00747879955629475;7
8;-119.064368;34.36303;1;-0.004;-0.00665129688700936;10
524.11;-117.71033;33.622609;1;0.0363;0.00866624157383107;1
5437.03;-118.269464;33.802651;1;-0.0274;0.000771308596503638;3
2373;-118.314039;33.981619;1;-0.046;0.000807668712470737;5
5433.21;-118.258464;33.872626;1;-0.0921;-0.00427335705787809;1
4309.01;-118.015056;34.143548;1;0.0917;0.0130402359573987;9
76.07;-118.900847;34.266574;1;0.0237;0.00237593312757722;3
1212.1;-118.410055;34.239747;1;0.0545;0.0146960832271545;8
524.26;-117.71405;33.69789;1;0.01;0.00312658194940149;5
423.33;-117.684121;33.561276;1;0.007;0.0170763858777529;8
7005.02;-118.377;34.091;1;-0.0877;0.00592213209612333;4
5708;-118.139938;33.857912;1;-0.0481;-0.0266917627268666;6
524.08;-117.699742;33.646815;1;0.0139;0.00686564556922283;4
1132.32;-118.604584;34.233211;1;-0.0534;0.00762591656373545;7
9106.03;-118.077228;34.558441;1;-0.005;-0.0035370613978143;6
9103.02;-118.221745;34.621833;1;-0.0202;-0.000753210539831303;10
6213.24;-118.39;33.8326;1;0.0373;0.00877272373646063;7
1861;-118.23065;34.135489;1;-0.0398;0.00970303368923787;3
5002.02;-117.998362;33.958341;1;-0.0294;0.0284177704892347;3
4020.02;-117.714261;34.087144;1;-0.0801;-0.00585092585182006;10
423.36;-117.697785;33.552842;1;0.0402;0.00649536313715877;7
634;-117.912897;33.619085;1;0.0695;0.0112398167252083;3
626.4;-117.720842;33.559111;1;-0.007;0.0060074615132094;7
421.08;-117.621;33.4222;1;-0.0233;0.0044114940703601;4
4016.03;-117.776025;34.108042;1;0.0139;0.000267528389026758;10
53.03;-119.011436;34.236098;1;0.0149;0.0149254233474479;2
891.02;-117.911437;33.761401;1;-0.0222;-0.00382683894966853;1
218.3;-117.759189;33.876968;1;0.0237;0.00768688436691306;1
4029.04;-117.734895;34.032625;1;-0.0545;-0.00929188457214152;8
1251;-118.395;34.1646;1;0.006;0.00568443262900225;4
16.01;-117.922136;33.89805;1;-0.0398;0.0156836856434788;5
2014.01;-118.182;34.083;1;0.0276;-0.010687645563639;10
2756.02;-118.423;33.9725;1;0.005;0.00598564581682953;7
422.06;-117.65219;33.451385;1;0.0998;0.00993002972635711;10
6702.01;-118.342;33.7852;1;0.003;-0.00179015148994488;1
626.28;-117.806047;33.644533;1;0.0354;0.0114672273727623;2
1060.2;-118.422921;34.327701;1;-0.0202;0.00909569793547951;9
525.06;-117.779744;33.682039;1;0.0266;0.00278751345295998;3
888.02;-117.975046;33.761495;1;0.0109;0.00587056786815654;3
74.03;-118.784368;34.172131;1;-0.0171;-0.000100013751418756;1
525.26;-117.784958;33.697583;1;0.0276;0.00929645853039834;8
9200.3;-118.491945;34.413997;1;0.008;0.0133086854416006;6
1864.01;-118.238951;34.115972;1;0.0908;0.0238152960962746;6
4327;-118.035342;34.079608;1;0.0373;-0.00846441661946521;9
1042.01;-118.4186;34.281558;1;0.0247;0.0150539236580778;2
4827.01;-118.142716;34.034749;1;-0.0888;0.00617889083243151;5
9107.05;-118.027263;34.561759;1;-0.0212;0.00629119019489152;9
1239.01;-118.387638;34.179896;1;0.044;-0.0127146646175836;9
5404;-118.228383;33.93031;1;0.008;-0.0186083690587198;10
2013.02;-118.186;34.0977;1;-0.007;0.00317352134833933;10
1351.02;-118.617335;34.192121;1;-0.0161;0.00592112648542849;6
995.11;-118.103126;33.740263;1;0.007;0.0124245468451279;1
7013.02;-118.495;34.0304;1;0.0751;0.00572966043874712;1
5775.01;-118.12015;33.75461;1;0.116;0.0408215147249833;6
626.2;-117.76728;33.53109;1;0.0723;0.0115976495444595;1
117.21;-117.863824;33.869541;1;-0.0367;0.00776507573458537;3
56;-119.019275;34.209796;1;0.007;0.00517918482816802;2
5437.02;-118.267;33.8147;1;-0.0253;-0.00727878113293247;9
3017.01;-118.267748;34.158653;1;-0.0387;-0.00966796950384592;9
2612;-118.44569;34.100817;1;0.0411;-0.0188261606738607;3
5528;-118.098757;33.897276;1;0.1458;-0.000200243813926596;7
423.17;-117.707075;33.520293;1;-0.1154;0.0110787765412411;2
9107.11;-118.047067;34.566147;1;-0.1109;-0.00289802629120341;1
1349.04;-118.580294;34.191045;1;0.0516;-0.00263792390570861;1
6016;-118.36463;33.9334;1;-0.0921;-0.00390064986676216;8
81.01;-118.730227;34.274333;1;-0.0305;0.00798077165414877;10
2294.1;-118.272684;33.990924;1;0;-0.0184508085063766;8
2766.03;-118.439;33.9542;1;-0.0222;0.00261025411643083;8
996.01;-118.007766;33.748595;1;0.0363;-0.00139178079680816;1
1851;-118.208509;34.11094;1;-0.046;-0.00564725763645323;5
992.41;-117.981929;33.724702;1;-0.0325;-0.00484691891924146;4
60;-118.946763;34.188369;1;-0.003;0.00780875499246819;9
2188;-118.323062;34.036442;1;0.1071;0.000249164273611232;10
1343.04;-118.607426;34.212195;1;0.0962;-0.000733709084665801;3
524.28;-117.627791;33.680239;1;0.01;0.00888395730550775;5
6207.01;-118.38287;33.870254;1;0.0208;0.0220927407527583;5
1344.21;-118.645471;34.201304;1;0.005;0.0127452592982981;7
1883;-118.259926;34.122065;1;0.0686;-0.00959187989217706;5
4812.01;-118.072;34.1004;1;-0.0471;0.00762091926607822;1
8001.01;-118.627395;34.141209;1;0.0843;0.0124073461191697;9
320.34;-117.630324;33.643924;1;0.0459;0.0189769724941837;6
4087.23;-117.906971;33.978961;1;0.0344;0.00727190326624232;10
626.49;-117.747;33.6126;1;0.1476;0.00074205076058854;9
9010.04;-118.183798;34.697437;1;-0.006;0.00854965603699613;2
14.02;-119.160497;34.269698;1;0.002;0.0146461482931074;10
6212.04;-118.39;33.8428;1;-0.1043;0.00291080842458191;9
5435.01;-118.285;33.8325;1;0.0159;0.00298013588219346;2
6208;-118.391773;33.886287;1;0.1196;0.0196300872481957;8
6512.01;-118.369639;33.817428;1;0.0889;0.0368528438045872;4
758.09;-117.820155;33.817383;1;-0.0243;0.00501896786071118;3
2627.04;-118.553;34.0397;1;0.007;0.00895552983019502;10
5029.01;-118.037713;33.944392;1;0.0402;-0.00140894007174982;5
1132.11;-118.615;34.2548;1;-0.0161;0.00978275981609013;4
5004.04;-118.069463;34.014432;1;-0.1347;-0.0188005144459097;9
2715;-118.435958;34.017245;1;-0.0253;0.00259638928134938;6
9010.11;-118.17478;34.664913;1;0.009;-0.00195762461819167;4
4080.03;-117.907973;34.04977;1;0.0276;0.0077773810647752;1
1438;-118.389098;34.136819;1;-0.0284;0.0170966340700851;5
9001.04;-117.844372;34.581433;1;0.0266;-0.000985760592457741;8
1892.02;-118.298008;34.110179;1;0.0237;0.00310941534533083;1
992.02;-117.934762;33.734712;1;0.003;0.00242776688012587;8
881.06;-117.996;33.7771;1;-0.009;0.00305325004925038;7
9108.04;-118.22289;34.516308;1;-0.1708;0.00281824755673534;5
9200.43;-118.452;34.4025;1;-0.0171;-0.00555008802015694;1
5302.02;-118.142744;34.0275;1;-0.0182;-0.0158800473975948;3
1033;-118.373483;34.256253;1;-0.0502;-0.00578997169790718;3
4018;-117.699732;34.118249;1;0.003;0.0118673891870833;4
2733;-118.468633;33.993648;1;0.0354;0.0165888503776259;8
7015.02;-118.489;34.0254;1;0.01;0.00176498823937691;10
525.06;-117.779344;33.685069;1;0.0227;0.0119988327145276;6
61;-118.914783;34.191705;1;0.0178;0.0167431423287831;10
1431;-118.355859;34.151161;1;0.0305;5.95105399179462e-05;8
626.22;-117.714;33.6184;1;0.0751;0.00438155403818578;7
9200.44;-118.513438;34.445609;1;0.0573;0.00215300787682149;2
1012.2;-118.284648;34.251549;1;-0.0336;-0.0146308060486264;2
53.03;-119.000023;34.228924;1;0.0198;0.0202679637535268;6
1951;-118.268682;34.101541;1;0.0257;0.00806461280044449;2
5039.02;-118.027552;33.898203;1;0.0507;0.00171734354053511;9
2737;-118.455101;33.99759;1;-0.0294;-0.00771941114072829;2
84.01;-118.706859;34.288259;1;0.0649;0.00420215281927995;9
2695;-118.39667;34.044017;1;0.0516;0.0106149408165586;3
5418.02;-118.187561;33.911702;1;0.0564;0.00740230941869314;7
2693;-118.405743;34.041668;1;0.0516;0.000220324381288711;1
8001.02;-118.588683;34.1336;1;0.063;0.0259449777142509;6
1343.02;-118.61796;34.213694;1;-0.0398;-0.00777589566401852;8
4326.02;-118.005159;34.078604;1;-0.0141;0.00662379727673674;8
3202.01;-118.438864;34.287283;1;-0.0566;0.00133788231886765;4
4816.06;-118.124984;34.076908;1;0.0834;0.0279940474945432;1
1100.03;-118.012385;33.787602;1;-0.0212;0.0130898278973426;4
871.01;-117.96256;33.831416;1;0.0119;0.0156334884127827;4
423.35;-117.692;33.5544;1;-0.0131;0.0020963463818741;10
1373.02;-118.64537;34.172914;1;0.0545;-0.00530963364369757;3
77;-118.784;34.2689;1;0.1007;0.00754449797017407;10
2652.02;-118.43772;34.063423;1;0;0.00205128490829103;8
59.06;-118.845392;34.146775;1;-0.046;0.00206064766765695;7
1317.01;-118.562;34.2071;1;-0.046;0.00133183362273065;2
1397.01;-118.489799;34.162435;1;0.0807;0.00319553098594936;10
6207.02;-118.378;33.8617;1;0.0227;0.00895791015094644;9
6211.04;-118.396457;33.853248;1;-0.0233;0.0123417305454819;2
5353;-118.234541;33.959542;1;-0.0161;-0.018682815039618;8
4028.04;-117.726842;34.047981;1;0.0315;-0.00327201913136714;3
1863.02;-118.228329;34.10749;1;0.0257;-0.0310016237487768;10
9012.05;-118.253943;34.656392;1;-0.007;0.00643530442549933;3
1832.22;-118.199324;34.128895;1;-0.1098;-0.00847002666103782;6
5521;-118.094193;33.903005;1;0.0944;0.0268272835725261;1
2395.02;-118.257979;33.970006;1;-0.152;-0.013125864770151;9
2623.02;-118.482651;34.082363;1;0.0507;0.00224382429304519;9
1396;-118.517;34.1698;1;0.0714;0.00530351561946752;4
996.03;-118.038053;33.738524;1;0.108;0.00758506136512764;3
9203.3;-118.562668;34.396945;1;0.0431;0.0149736052113017;8
1106.04;-117.990698;33.886513;1;-0.0471;0.0155014409325814;3
1380;-118.602169;34.150599;1;0.0695;-0.00242433381129183;3
6037.03;-118.337437;33.900453;1;-0.0758;-0.0227936709196709;9
320.51;-117.592272;33.645729;1;-0.0151;0.00236036977093372;1
740.04;-117.873;33.7086;1;-0.002;0.00832234253887957;4
629;-117.910966;33.609605;1;0.0373;0.0125443314297321;8
9200.4;-118.428141;34.441984;1;-0.0598;0.00943532707277733;9
756.07;-117.789612;33.740061;1;-0.0408;0.00629289282293248;7
6203.05;-118.415;33.9016;1;0.0998;0.00583245520821534;7
4002.07;-117.788313;34.126222;1;0.0257;0.0169919898806353;7
1081.01;-118.54292;34.278976;1;-0.0812;0.00297527279017833;8
1103.04;-118.02523;33.840877;1;0.004;0.00858381177291786;7
992.27;-117.921547;33.716051;1;-0.006;0.00859229756686918;8
4810.01;-118.131292;34.086049;1;0.0208;0.00286363890749555;3
875.05;-117.927928;33.805901;1;-0.0141;-0.00124911581329673;7
6510.01;-118.309108;33.805129;1;-0.0131;0.00190292305792746;8
320.36;-117.655429;33.621664;1;0.0169;0.0046143262698487;10
626.04;-117.830339;33.628475;1;0.0344;0.00538359882844168;7
626.44;-117.861262;33.618126;1;0.0354;0.0258726067539625;6
4006.02;-117.909526;34.13833;1;0.1655;-0.000823435964749322;8
2322;-118.296446;34.002372;1;-0.1684;0.00970219240180354;9
4076.02;-117.945835;34.029365;1;0.0257;0.00862594009076184;4
993.06;-117.99664;33.668894;1;0.0373;0.012216384234325;3
4323;-118.042407;34.084242;1;0.0188;-0.00756749234403186;6
4080.05;-117.901556;34.047728;1;-0.0336;0.00447803349489375;7
4813;-118.084123;34.074308;1;-0.0367;-0.00385030691580117;3
762.01;-117.85399;33.838725;1;-0.0233;0.00896986415005347;1
1113.02;-118.521;34.2517;1;0.001;-0.000853212869651129;2
6704.07;-118.384;33.7752;1;0.0247;0.00823069863774892;7
2376;-118.281422;33.978395;1;-0.0694;-0.00678999822462001;8
4085.01;-117.976;34.0129;1;-0.006;0.0106069993309765;4
9200.15;-118.514449;34.469634;1;0.044;0.0168877628482189;3
2657;-118.428;34.0669;1;0.1178;0.0213370859790008;4
7030.01;-118.382;33.9845;1;-0.0429;0.00545086597528257;4
5766.02;-118.173103;33.768486;1;0.1231;0.00838283364225757;2
1374.01;-118.611344;34.166778;1;-0.0834;0.00196477784967531;9
639.06;-117.906016;33.660422;1;-0.0294;0.00910300357736968;8
15.03;-117.905551;33.906434;1;-0.0629;-0.0104668323670052;4
53.04;-118.99654;34.22058;1;-0.0131;0.013554928598586;8
56;-118.988909;34.199717;1;-0.0121;0.00401572437392763;7
74.02;-118.822638;34.192466;1;0.0354;0.033293931754139;4
2084.02;-118.265842;34.070882;1;-0.1312;-0.0152274880951008;4
4081.41;-117.896876;34.006712;1;-0.0192;0.0043099805854945;1
75.05;-118.781046;34.257956;1;0.0459;0.0106709712994093;2
53.03;-119.003098;34.227183;1;-0.0932;0.00599232898988633;5
45.06;-119.185476;34.149556;1;-0.0492;0.0113397264209413;6
6504.01;-118.34354;33.836589;1;-0.004;0.017979454052928;7
4305.02;-118.04355;34.162517;1;0.0305;0.0121671227449854;6
3020.03;-118.242;34.1512;1;-0.0812;0.00663580969694109;6
5734.03;-118.167;33.7965;1;-0.0284;0.0152335531282655;2
1100.08;-118.083013;33.779292;1;0.005;0.00696937236034412;7
1171.02;-118.462785;34.247423;1;-0.1462;-0.0036169622310814;7
626.4;-117.720927;33.5641;1;0.002;0.00747891807751756;2
9107.15;-118.077394;34.553831;1;-0.0758;-0.0107466825767631;6
55.04;-119.043241;34.227866;1;0.006;0.00883341651033355;9
5545.18;-118.043;33.866194;1;0.004;0.0111463013104964;7
79.04;-118.75265;34.272304;1;0.0545;0.00244324393297402;1
4603.01;-118.15597;34.209935;1;0.0178;0.0260135763387109;10
1349.01;-118.566389;34.188155;1;0;0.00156998119085729;1
36.05;-119.210674;34.194502;1;0.0198;0.00229728716211883;6
76.13;-118.866904;34.298976;1;-0.0263;0.0159562109987329;6
1012.1;-118.297;34.2554;1;0.002;8.23466234586168e-05;3
1132.34;-118.594;34.2204;1;-0.0171;0.00586958977010594;5
4013.11;-117.815;34.1152;1;0.005;0.00303201400513044;1
2360;-118.358626;34.019618;1;-0.0965;-0.0248157621502337;9
1374.01;-118.61101;34.167062;1;0.0953;0.00424081617485315;7
6036;-118.318409;33.891234;1;0.0247;0.00769360632007924;6
626.1;-117.859;33.674;1;0.0247;0.00171972616800387;9
1896;-118.331628;34.11035;1;-0.1031;0.00408521878096951;6
5766.02;-118.171;33.7644;1;-0.0202;0.00395203194622076;3
7025.02;-118.391;34.0063;1;-0.0619;0.00436268431905199;8
5774;-118.137088;33.763997;1;-0.002;0.0210427813934155;6
5714;-118.159467;33.841138;1;0.0334;0.00155267101597214;3
4808.03;-118.152893;34.088389;1;0.1124;0.00913860603694344;4
320.5;-117.57765;33.650191;1;0.005;0.00117445629183952;4
117.1;-117.861286;33.894557;1;0.005;-0.00822833624643886;7
80.01;-118.746203;34.270646;1;-0.0367;-0.00928643326472353;6
9006.09;-118.102469;34.695348;1;-0.0608;-0.0145934521739341;4
5766.01;-118.177;33.7652;1;-0.0325;-0.00220991128328693;1
9011.01;-118.220725;34.654414;1;0.0779;-0.000265647937590229;6
4025.02;-117.756939;34.046477;1;0.0714;0.0185621676515349;7
1066.04;-118.466213;34.301506;1;0.007;0.00828526182182085;10
3.03;-118.921554;34.394695;1;0.01;0.00155455920557482;5
9203.39;-118.580495;34.388066;1;0.005;0.00331389745965325;9
4615.01;-118.139666;34.171504;1;-0.0141;-0.00657041114538827;10
15.01;-117.913907;33.943382;1;0.151;0.0160218300556042;4
626.44;-117.851741;33.62408;1;-0.0651;-0.00779284148060605;4
9007.03;-118.149225;34.682671;1;-0.001;-0.0164749375449627;7
2766.01;-118.428996;33.965807;1;-0.009;0.0224378107842635;4
320.49;-117.619294;33.642995;1;0.0237;0.00497206882604874;3
884.03;-117.907587;33.790382;1;0.0139;0.0092286716773605;9
6007.03;-118.332;33.9573;1;-0.0429;-0.0062968258598841;2
627.02;-117.871006;33.59484;1;-0.1132;-0.0778983153540915;1
9106.03;-118.082272;34.568699;1;0.0159;-0.0166147143163061;8
421.11;-117.626745;33.469702;1;0.0208;0.0125912679970391;9
626.41;-117.720392;33.599013;1;-0.0111;0.00292985562798676;10
4336.01;-118.078901;34.063725;1;0.0488;-0.00786411460984334;4
524.11;-117.694699;33.625854;1;-0.0726;-0.0160105307354928;3
5734.02;-118.173;33.7994;1;0.005;0.00567822016429014;7
5020.05;-118.032117;33.949333;1;0.01;-0.00593226491191238;3
8003.27;-118.737632;34.150773;1;-0.1473;0.0124338501217323;6
993.05;-117.989675;33.674123;1;0.0109;0.014890470110766;9
59.01;-118.946853;34.160801;1;-0.006;0.00273003373200671;6
9200.16;-118.51664;34.462927;1;0.003;0.0029764435878162;9
320.13;-117.661825;33.568397;1;0.0535;-0.00421651109699063;6
525.14;-117.797115;33.665483;1;-0.0598;0.00707661820289191;7
4056;-117.920426;34.080594;1;-0.0921;0.000490193671527989;7
320.56;-117.624295;33.585128;1;0.0218;0.0126787813363571;9
992.3;-117.951153;33.698627;1;-0.002;0.00993951970876953;5
320.44;-117.581989;33.601125;1;0.0583;0.025607880833798;3
9011.01;-118.230372;34.655948;1;-0.0111;-0.0032727877008219;8
74.02;-118.789089;34.176855;1;0.0119;0.00782103436659098;9
320.12;-117.66926;33.588662;1;0.0119;0.0100348778669327;2
6505.01;-118.358189;33.849544;1;-0.0253;0.0196097141188167;2
421.11;-117.613943;33.474804;1;-0.003;0.0146901017795413;9
43.04;-119.208803;34.177167;1;-0.0315;0.00682942455042746;5
423.25;-117.725147;33.53113;1;0.0247;0.0148759211808491;10
1285;-118.446;34.1692;1;-0.0274;-0.000211045393596605;7
1064.06;-118.460943;34.319076;1;-0.0856;0.00196800004316673;10
71;-118.853772;34.180529;1;-0.008;0.0102340656737034;8
56;-119.027;34.2118;1;-0.0243;0.0083353271138211;4
31;-119.1754;34.211298;1;-0.0151;0.0190039044604158;10
5765.02;-118.176;33.7736;1;0.0611;-0.000833982654610671;6
888.01;-117.979;33.7716;1;-0.0192;0.00284426081250093;6
9106.05;-118.070727;34.569727;1;-0.0629;-0.01279534237837;10
5711.01;-118.107151;33.84374;1;-0.0398;0.000226764154018682;2
5348.03;-118.22725;33.968053;1;-0.0481;-0.0154928708098878;2
7005.02;-118.383;34.0927;1;0.0276;6.79122215094991e-05;1
887.01;-117.951;33.7752;1;0.007;0.00248248889360582;3
626.44;-117.854769;33.629034;1;0.0516;0.0152771085150043;3
2127.02;-118.32201;34.05652;1;-0.003;-0.00211228132229496;1
6203.01;-118.407844;33.897551;1;0.0296;0.00587815692898399;6
9201.15;-118.543627;34.431526;1;-0.008;-0.00166711883939771;8
524.27;-117.654;33.6811;1;-0.0243;0.000718807176007922;5
4021.01;-117.729937;34.087719;1;-0.0171;-0.0175229347224814;10
1853.1;-118.220194;34.09163;1;-0.0736;-0.00315458725281335;8
4624;-118.126106;34.160612;1;-0.0694;-0.00797777892285813;1
75.11;-118.700327;34.199204;1;0.1133;0.0799278836424017;5
5009;-118.08525;33.991353;1;0.0139;0.00539130896329844;3
7030.01;-118.381;33.9866;1;0;0.00277505262166289;2
423.36;-117.695243;33.548388;1;-0.005;0.0100275866301962;5
4086.23;-117.941;33.9985;1;0.008;0.00260560235107898;5
5752.02;-118.168135;33.78878;1;-0.044;-0.00941494109073096;9
219.18;-117.798444;33.799837;1;0.0705;0.00925808335652491;2
5745;-118.101789;33.779384;1;0.1124;0.00278243879701134;6
4038.01;-117.859294;34.105711;1;-0.0284;-0.00284571417078144;7
5319.01;-118.14253;34.016363;1;0.0266;-0.000533561840253405;1
9203.38;-118.59;34.386;1;0.0227;-0.00496259054552965;9
421.14;-117.59254;33.400155;1;0.0686;0.00707585369892161;3
9200.43;-118.44777;34.395169;1;-0.0523;0.019373248450182;9
4046;-117.931696;34.101814;1;0.006;-0.00190458324422087;6
626.33;-117.743293;33.580181;1;-0.008;0.000542962850347923;4
17.04;-117.963215;33.88533;1;0.0266;0.0117495114717209;6
1899.05;-118.351246;34.102231;1;0.0344;-0.0230263812133692;8
1437;-118.352131;34.13293;1;-0.005;0.00948288336183968;8
756.05;-117.769841;33.773038;1;-0.0284;0.0374331716738957;4
626.45;-117.835727;33.61004;1;0.0237;0.00789255053735273;3
4011.01;-117.861792;34.123828;1;-0.0263;-0.00478097670138347;8
1272.2;-118.452313;34.202691;1;-0.007;0.00107862056156523;9
5737;-118.114021;33.826812;1;0.0325;0.0170784950174352;8
423.27;-117.694747;33.58511;1;0.0208;0.00557332952984752;4
9005.05;-118.10738;34.681665;1;-0.1065;-0.00388771250136983;4
4807.02;-118.174178;34.101751;1;-0.0294;0.00886394137673522;7
4084.02;-117.982127;34.012527;1;-0.0222;-0.00168227164026939;6
626.49;-117.749827;33.595318;1;-0.003;0.00446792961885282;10
626.44;-117.853973;33.632099;1;0.0935;0.0308622947202017;4
9010.04;-118.215944;34.683186;1;0.076;0.0142480822157197;4
9201.08;-118.561249;34.4467;1;0.001;0.00486586704241772;8
8002.02;-118.653626;34.139483;1;-0.005;0.00771939614296061;1
993.1;-118.014823;33.669411;1;0.0315;0.015311180931411;10
4050.02;-117.950366;34.103542;1;-0.0555;0.00735071099584465;1
626.1;-117.852164;33.666101;1;0.0971;0.00898329770195099;8
4065;-117.911185;34.065874;1;0.001;0.0068096037781951;8
2060.31;-118.237;34.0465;1;0.0149;0.00700191315746014;2
758.05;-117.831564;33.801408;1;0.003;0.00713749757504259;8
5713;-118.147369;33.841931;1;0.0218;-0.00204541852648655;9
9200.31;-118.485389;34.402301;1;0.0109;0.00175243490753751;4
524.21;-117.758772;33.714985;1;0.0247;0.000474398402546902;2
755.07;-117.813376;33.740121;1;0.006;0.00841582989790961;1
1103.01;-118.035095;33.855826;1;0.0305;0.00502430535777658;4
36.12;-119.231749;34.171156;1;0.0276;0.0286223080860512;5
6206.02;-118.37;33.8591;1;0.0198;0.00933801387554025;8
